Date,RetailDayOfYear,RetailMonth,RetailYear,RetailWeek,RetailSemester,RetailMonthEnd,RetailWeekEnd,RetailSemesterEnd,IsWeekend,RetailYearStartPrev,MonthName,MonthAbbr
2029-04-29,84,3,2029,12,1,,2029-04-29,2029-08-05,False,2028-02-07,April,Apr
2029-04-30,85,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,False,2028-02-07,April,Apr
2029-05-01,86,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,False,2028-02-07,May,May
2029-05-02,87,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,False,2028-02-07,May,May
2029-05-03,88,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,False,2028-02-07,May,May
2029-05-04,89,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,False,2028-02-07,May,May
2029-05-05,90,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,True,2028-02-07,May,May
2029-05-06,91,3,2029,13,1,2029-05-06,2029-05-06,2029-08-05,False,2028-02-07,May,May
2029-05-07,92,4,2029,14,1,,2029-05-13,2029-08-05,False,2028-02-07,May,May
2029-05-08,93,4,2029,14,1,,2029-05-13,2029-08-05,False,2028-02-07,May,May
2029-05-09,94,4,2029,14,1,,2029-05-13,2029-08-05,False,2028-02-07,May,May
2029-05-10,95,4,2029,14,1,,2029-05-13,2029-08-05,False,2028-02-07,May,May
2029-05-11,96,4,2029,14,1,,2029-05-13,2029-08-05,False,2028-02-07,May,May
2029-05-12,97,4,2029,14,1,,2029-05-13,2029-08-05,True,2028-02-07,May,May
2029-05-13,98,4,2029,14,1,,2029-05-13,2029-08-05,False,2028-02-07,May,May
2029-05-14,99,4,2029,15,1,,2029-05-20,2029-08-05,False,2028-02-07,May,May
2029-05-15,100,4,2029,15,1,,2029-05-20,2029-08-05,False,2028-02-07,May,May
2029-05-16,101,4,2029,15,1,,2029-05-20,2029-08-05,False,2028-02-07,May,May
2029-05-17,102,4,2029,15,1,,2029-05-20,2029-08-05,False,2028-02-07,May,May
2029-05-18,103,4,2029,15,1,,2029-05-20,2029-08-05,False,2028-02-07,May,May
2029-05-19,104,4,2029,15,1,,2029-05-20,2029-08-05,True,2028-02-07,May,May
2029-05-20,105,4,2029,15,1,,2029-05-20,2029-08-05,False,2028-02-07,May,May
2029-05-21,106,4,2029,16,1,,2029-05-27,2029-08-05,False,2028-02-07,May,May
2029-05-22,107,4,2029,16,1,,2029-05-27,2029-08-05,False,2028-02-07,May,May
2029-05-23,108,4,2029,16,1,,2029-05-27,2029-08-05,False,2028-02-07,May,May
2029-05-24,109,4,2029,16,1,,2029-05-27,2029-08-05,False,2028-02-07,May,May
2029-05-25,110,4,2029,16,1,,2029-05-27,2029-08-05,False,2028-02-07,May,May
2029-05-26,111,4,2029,16,1,,2029-05-27,2029-08-05,True,2028-02-07,May,May
2029-05-27,112,4,2029,16,1,,2029-05-27,2029-08-05,False,2028-02-07,May,May
2029-05-28,113,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,False,2028-02-07,May,May
2029-05-29,114,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,False,2028-02-07,May,May
2029-05-30,115,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,False,2028-02-07,May,May
2029-05-31,116,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,False,2028-02-07,May,May
2029-06-01,117,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,False,2028-02-07,June,Jun
2029-06-02,118,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,True,2028-02-07,June,Jun
2029-06-03,119,4,2029,17,1,2029-06-03,2029-06-03,2029-08-05,False,2028-02-07,June,Jun
2029-06-04,120,5,2029,18,1,,2029-06-10,2029-08-05,False,2028-02-07,June,Jun
2029-06-05,121,5,2029,18,1,,2029-06-10,2029-08-05,False,2028-02-07,June,Jun
2029-06-06,122,5,2029,18,1,,2029-06-10,2029-08-05,False,2028-02-07,June,Jun
2029-06-07,123,5,2029,18,1,,2029-06-10,2029-08-05,False,2028-02-07,June,Jun
2029-06-08,124,5,2029,18,1,,2029-06-10,2029-08-05,False,2028-02-07,June,Jun
2029-06-09,125,5,2029,18,1,,2029-06-10,2029-08-05,True,2028-02-07,June,Jun
2029-06-10,126,5,2029,18,1,,2029-06-10,2029-08-05,False,2028-02-07,June,Jun
2029-06-11,127,5,2029,19,1,,2029-06-17,2029-08-05,False,2028-02-07,June,Jun
2029-06-12,128,5,2029,19,1,,2029-06-17,2029-08-05,False,2028-02-07,June,Jun
2029-06-13,129,5,2029,19,1,,2029-06-17,2029-08-05,False,2028-02-07,June,Jun
2029-06-14,130,5,2029,19,1,,2029-06-17,2029-08-05,False,2028-02-07,June,Jun
2029-06-15,131,5,2029,19,1,,2029-06-17,2029-08-05,False,2028-02-07,June,Jun
2029-06-16,132,5,2029,19,1,,2029-06-17,2029-08-05,True,2028-02-07,June,Jun
2029-06-17,133,5,2029,19,1,,2029-06-17,2029-08-05,False,2028-02-07,June,Jun
2029-06-18,134,5,2029,20,1,,2029-06-24,2029-08-05,False,2028-02-07,June,Jun
2029-06-19,135,5,2029,20,1,,2029-06-24,2029-08-05,False,2028-02-07,June,Jun
2029-06-20,136,5,2029,20,1,,2029-06-24,2029-08-05,False,2028-02-07,June,Jun
2029-06-21,137,5,2029,20,1,,2029-06-24,2029-08-05,False,2028-02-07,June,Jun
2029-06-22,138,5,2029,20,1,,2029-06-24,2029-08-05,False,2028-02-07,June,Jun
2029-06-23,139,5,2029,20,1,,2029-06-24,2029-08-05,True,2028-02-07,June,Jun
2029-06-24,140,5,2029,20,1,,2029-06-24,2029-08-05,False,2028-02-07,June,Jun
2029-06-25,141,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,False,2028-02-07,June,Jun
2029-06-26,142,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,False,2028-02-07,June,Jun
2029-06-27,143,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,False,2028-02-07,June,Jun
2029-06-28,144,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,False,2028-02-07,June,Jun
2029-06-29,145,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,False,2028-02-07,June,Jun
2029-06-30,146,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,True,2028-02-07,June,Jun
2029-07-01,147,5,2029,21,1,2029-07-01,2029-07-01,2029-08-05,False,2028-02-07,July,Jul
2029-07-02,148,6,2029,22,1,,2029-07-08,2029-08-05,False,2028-02-07,July,Jul
2029-07-03,149,6,2029,22,1,,2029-07-08,2029-08-05,False,2028-02-07,July,Jul
2029-07-04,150,6,2029,22,1,,2029-07-08,2029-08-05,False,2028-02-07,July,Jul
2029-07-05,151,6,2029,22,1,,2029-07-08,2029-08-05,False,2028-02-07,July,Jul
2029-07-06,152,6,2029,22,1,,2029-07-08,2029-08-05,False,2028-02-07,July,Jul
2029-07-07,153,6,2029,22,1,,2029-07-08,2029-08-05,True,2028-02-07,July,Jul
2029-07-08,154,6,2029,22,1,,2029-07-08,2029-08-05,False,2028-02-07,July,Jul
2029-07-09,155,6,2029,23,1,,2029-07-15,2029-08-05,False,2028-02-07,July,Jul
2029-07-10,156,6,2029,23,1,,2029-07-15,2029-08-05,False,2028-02-07,July,Jul
2029-07-11,157,6,2029,23,1,,2029-07-15,2029-08-05,False,2028-02-07,July,Jul
2029-07-12,158,6,2029,23,1,,2029-07-15,2029-08-05,False,2028-02-07,July,Jul
2029-07-13,159,6,2029,23,1,,2029-07-15,2029-08-05,False,2028-02-07,July,Jul
2029-07-14,160,6,2029,23,1,,2029-07-15,2029-08-05,True,2028-02-07,July,Jul
2029-07-15,161,6,2029,23,1,,2029-07-15,2029-08-05,False,2028-02-07,July,Jul
2029-07-16,162,6,2029,24,1,,2029-07-22,2029-08-05,False,2028-02-07,July,Jul
2029-07-17,163,6,2029,24,1,,2029-07-22,2029-08-05,False,2028-02-07,July,Jul
2029-07-18,164,6,2029,24,1,,2029-07-22,2029-08-05,False,2028-02-07,July,Jul
2029-07-19,165,6,2029,24,1,,2029-07-22,2029-08-05,False,2028-02-07,July,Jul
2029-07-20,166,6,2029,24,1,,2029-07-22,2029-08-05,False,2028-02-07,July,Jul
2029-07-21,167,6,2029,24,1,,2029-07-22,2029-08-05,True,2028-02-07,July,Jul
2029-07-22,168,6,2029,24,1,,2029-07-22,2029-08-05,False,2028-02-07,July,Jul
2029-07-23,169,6,2029,25,1,,2029-07-29,2029-08-05,False,2028-02-07,July,Jul
2029-07-24,170,6,2029,25,1,,2029-07-29,2029-08-05,False,2028-02-07,July,Jul
2029-07-25,171,6,2029,25,1,,2029-07-29,2029-08-05,False,2028-02-07,July,Jul
2029-07-26,172,6,2029,25,1,,2029-07-29,2029-08-05,False,2028-02-07,July,Jul
2029-07-27,173,6,2029,25,1,,2029-07-29,2029-08-05,False,2028-02-07,July,Jul
2029-07-28,174,6,2029,25,1,,2029-07-29,2029-08-05,True,2028-02-07,July,Jul
2029-07-29,175,6,2029,25,1,,2029-07-29,2029-08-05,False,2028-02-07,July,Jul
2029-07-30,176,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,False,2028-02-07,July,Jul
2029-07-31,177,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,False,2028-02-07,July,Jul
2029-08-01,178,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,False,2028-02-07,August,Aug
2029-08-02,179,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,False,2028-02-07,August,Aug
2029-08-03,180,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,False,2028-02-07,August,Aug
2029-08-04,181,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,True,2028-02-07,August,Aug
2029-08-05,182,6,2029,26,1,2029-08-05,2029-08-05,2029-08-05,False,2028-02-07,August,Aug
2029-08-06,183,7,2029,27,2,,2029-08-12,2030-02-03,False,2028-02-07,August,Aug
2029-08-07,184,7,2029,27,2,,2029-08-12,2030-02-03,False,2028-02-07,August,Aug
2029-08-08,185,7,2029,27,2,,2029-08-12,2030-02-03,False,2028-02-07,August,Aug
2029-08-09,186,7,2029,27,2,,2029-08-12,2030-02-03,False,2028-02-07,August,Aug
2029-08-10,187,7,2029,27,2,,2029-08-12,2030-02-03,False,2028-02-07,August,Aug
2029-08-11,188,7,2029,27,2,,2029-08-12,2030-02-03,True,2028-02-07,August,Aug
2029-08-12,189,7,2029,27,2,,2029-08-12,2030-02-03,False,2028-02-07,August,Aug
2029-08-13,190,7,2029,28,2,,2029-08-19,2030-02-03,False,2028-02-07,August,Aug
2029-08-14,191,7,2029,28,2,,2029-08-19,2030-02-03,False,2028-02-07,August,Aug
2029-08-15,192,7,2029,28,2,,2029-08-19,2030-02-03,False,2028-02-07,August,Aug
2029-08-16,193,7,2029,28,2,,2029-08-19,2030-02-03,False,2028-02-07,August,Aug
2029-08-17,194,7,2029,28,2,,2029-08-19,2030-02-03,False,2028-02-07,August,Aug
2029-08-18,195,7,2029,28,2,,2029-08-19,2030-02-03,True,2028-02-07,August,Aug
2029-08-19,196,7,2029,28,2,,2029-08-19,2030-02-03,False,2028-02-07,August,Aug
2029-08-20,197,7,2029,29,2,,2029-08-26,2030-02-03,False,2028-02-07,August,Aug
2029-08-21,198,7,2029,29,2,,2029-08-26,2030-02-03,False,2028-02-07,August,Aug
2029-08-22,199,7,2029,29,2,,2029-08-26,2030-02-03,False,2028-02-07,August,Aug
2029-08-23,200,7,2029,29,2,,2029-08-26,2030-02-03,False,2028-02-07,August,Aug
2029-08-24,201,7,2029,29,2,,2029-08-26,2030-02-03,False,2028-02-07,August,Aug
2029-08-25,202,7,2029,29,2,,2029-08-26,2030-02-03,True,2028-02-07,August,Aug
2029-08-26,203,7,2029,29,2,,2029-08-26,2030-02-03,False,2028-02-07,August,Aug
2029-08-27,204,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,False,2028-02-07,August,Aug
2029-08-28,205,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,False,2028-02-07,August,Aug
2029-08-29,206,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,False,2028-02-07,August,Aug
2029-08-30,207,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,False,2028-02-07,August,Aug
2029-08-31,208,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,False,2028-02-07,August,Aug
2029-09-01,209,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,True,2028-02-07,September,Sep
2029-09-02,210,7,2029,30,2,2029-09-02,2029-09-02,2030-02-03,False,2028-02-07,September,Sep
2029-09-03,211,8,2029,31,2,,2029-09-09,2030-02-03,False,2028-02-07,September,Sep
2029-09-04,212,8,2029,31,2,,2029-09-09,2030-02-03,False,2028-02-07,September,Sep
2029-09-05,213,8,2029,31,2,,2029-09-09,2030-02-03,False,2028-02-07,September,Sep
2029-09-06,214,8,2029,31,2,,2029-09-09,2030-02-03,False,2028-02-07,September,Sep
2029-09-07,215,8,2029,31,2,,2029-09-09,2030-02-03,False,2028-02-07,September,Sep
2029-09-08,216,8,2029,31,2,,2029-09-09,2030-02-03,True,2028-02-07,September,Sep
2029-09-09,217,8,2029,31,2,,2029-09-09,2030-02-03,False,2028-02-07,September,Sep
2029-09-10,218,8,2029,32,2,,2029-09-16,2030-02-03,False,2028-02-07,September,Sep
2029-09-11,219,8,2029,32,2,,2029-09-16,2030-02-03,False,2028-02-07,September,Sep
2029-09-12,220,8,2029,32,2,,2029-09-16,2030-02-03,False,2028-02-07,September,Sep
2029-09-13,221,8,2029,32,2,,2029-09-16,2030-02-03,False,2028-02-07,September,Sep
2029-09-14,222,8,2029,32,2,,2029-09-16,2030-02-03,False,2028-02-07,September,Sep
2029-09-15,223,8,2029,32,2,,2029-09-16,2030-02-03,True,2028-02-07,September,Sep
2029-09-16,224,8,2029,32,2,,2029-09-16,2030-02-03,False,2028-02-07,September,Sep
2029-09-17,225,8,2029,33,2,,2029-09-23,2030-02-03,False,2028-02-07,September,Sep
2029-09-18,226,8,2029,33,2,,2029-09-23,2030-02-03,False,2028-02-07,September,Sep
2029-09-19,227,8,2029,33,2,,2029-09-23,2030-02-03,False,2028-02-07,September,Sep
2029-09-20,228,8,2029,33,2,,2029-09-23,2030-02-03,False,2028-02-07,September,Sep
2029-09-21,229,8,2029,33,2,,2029-09-23,2030-02-03,False,2028-02-07,September,Sep
2029-09-22,230,8,2029,33,2,,2029-09-23,2030-02-03,True,2028-02-07,September,Sep
2029-09-23,231,8,2029,33,2,,2029-09-23,2030-02-03,False,2028-02-07,September,Sep
2029-09-24,232,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,False,2028-02-07,September,Sep
2029-09-25,233,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,False,2028-02-07,September,Sep
2029-09-26,234,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,False,2028-02-07,September,Sep
2029-09-27,235,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,False,2028-02-07,September,Sep
2029-09-28,236,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,False,2028-02-07,September,Sep
2029-09-29,237,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,True,2028-02-07,September,Sep
2029-09-30,238,8,2029,34,2,2029-09-30,2029-09-30,2030-02-03,False,2028-02-07,September,Sep
2029-10-01,239,9,2029,35,2,,2029-10-07,2030-02-03,False,2028-02-07,October,Oct
2029-10-02,240,9,2029,35,2,,2029-10-07,2030-02-03,False,2028-02-07,October,Oct
2029-10-03,241,9,2029,35,2,,2029-10-07,2030-02-03,False,2028-02-07,October,Oct
2029-10-04,242,9,2029,35,2,,2029-10-07,2030-02-03,False,2028-02-07,October,Oct
2029-10-05,243,9,2029,35,2,,2029-10-07,2030-02-03,False,2028-02-07,October,Oct
2029-10-06,244,9,2029,35,2,,2029-10-07,2030-02-03,True,2028-02-07,October,Oct
2029-10-07,245,9,2029,35,2,,2029-10-07,2030-02-03,False,2028-02-07,October,Oct
2029-10-08,246,9,2029,36,2,,2029-10-14,2030-02-03,False,2028-02-07,October,Oct
2029-10-09,247,9,2029,36,2,,2029-10-14,2030-02-03,False,2028-02-07,October,Oct
2029-10-10,248,9,2029,36,2,,2029-10-14,2030-02-03,False,2028-02-07,October,Oct
2029-10-11,249,9,2029,36,2,,2029-10-14,2030-02-03,False,2028-02-07,October,Oct
2029-10-12,250,9,2029,36,2,,2029-10-14,2030-02-03,False,2028-02-07,October,Oct
2029-10-13,251,9,2029,36,2,,2029-10-14,2030-02-03,True,2028-02-07,October,Oct
2029-10-14,252,9,2029,36,2,,2029-10-14,2030-02-03,False,2028-02-07,October,Oct
2029-10-15,253,9,2029,37,2,,2029-10-21,2030-02-03,False,2028-02-07,October,Oct
2029-10-16,254,9,2029,37,2,,2029-10-21,2030-02-03,False,2028-02-07,October,Oct
2029-10-17,255,9,2029,37,2,,2029-10-21,2030-02-03,False,2028-02-07,October,Oct
2029-10-18,256,9,2029,37,2,,2029-10-21,2030-02-03,False,2028-02-07,October,Oct
2029-10-19,257,9,2029,37,2,,2029-10-21,2030-02-03,False,2028-02-07,October,Oct
2029-10-20,258,9,2029,37,2,,2029-10-21,2030-02-03,True,2028-02-07,October,Oct
2029-10-21,259,9,2029,37,2,,2029-10-21,2030-02-03,False,2028-02-07,October,Oct
2029-10-22,260,9,2029,38,2,,2029-10-28,2030-02-03,False,2028-02-07,October,Oct
2029-10-23,261,9,2029,38,2,,2029-10-28,2030-02-03,False,2028-02-07,October,Oct
2029-10-24,262,9,2029,38,2,,2029-10-28,2030-02-03,False,2028-02-07,October,Oct
2029-10-25,263,9,2029,38,2,,2029-10-28,2030-02-03,False,2028-02-07,October,Oct
2029-10-26,264,9,2029,38,2,,2029-10-28,2030-02-03,False,2028-02-07,October,Oct
2029-10-27,265,9,2029,38,2,,2029-10-28,2030-02-03,True,2028-02-07,October,Oct
2029-10-28,266,9,2029,38,2,,2029-10-28,2030-02-03,False,2028-02-07,October,Oct
2029-10-29,267,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,False,2028-02-07,October,Oct
2029-10-30,268,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,False,2028-02-07,October,Oct
2029-10-31,269,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,False,2028-02-07,October,Oct
2029-11-01,270,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,False,2028-02-07,November,Nov
2029-11-02,271,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,False,2028-02-07,November,Nov
2029-11-03,272,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,True,2028-02-07,November,Nov
2029-11-04,273,9,2029,39,2,2029-11-04,2029-11-04,2030-02-03,False,2028-02-07,November,Nov
2029-11-05,274,10,2029,40,2,,2029-11-11,2030-02-03,False,2028-02-07,November,Nov
2029-11-06,275,10,2029,40,2,,2029-11-11,2030-02-03,False,2028-02-07,November,Nov
2029-11-07,276,10,2029,40,2,,2029-11-11,2030-02-03,False,2028-02-07,November,Nov
2029-11-08,277,10,2029,40,2,,2029-11-11,2030-02-03,False,2028-02-07,November,Nov
2029-11-09,278,10,2029,40,2,,2029-11-11,2030-02-03,False,2028-02-07,November,Nov
2029-11-10,279,10,2029,40,2,,2029-11-11,2030-02-03,True,2028-02-07,November,Nov
2029-11-11,280,10,2029,40,2,,2029-11-11,2030-02-03,False,2028-02-07,November,Nov
2029-11-12,281,10,2029,41,2,,2029-11-18,2030-02-03,False,2028-02-07,November,Nov
2029-11-13,282,10,2029,41,2,,2029-11-18,2030-02-03,False,2028-02-07,November,Nov
2029-11-14,283,10,2029,41,2,,2029-11-18,2030-02-03,False,2028-02-07,November,Nov
2029-11-15,284,10,2029,41,2,,2029-11-18,2030-02-03,False,2028-02-07,November,Nov
2029-11-16,285,10,2029,41,2,,2029-11-18,2030-02-03,False,2028-02-07,November,Nov
2029-11-17,286,10,2029,41,2,,2029-11-18,2030-02-03,True,2028-02-07,November,Nov
2029-11-18,287,10,2029,41,2,,2029-11-18,2030-02-03,False,2028-02-07,November,Nov
2029-11-19,288,10,2029,42,2,,2029-11-25,2030-02-03,False,2028-02-07,November,Nov
2029-11-20,289,10,2029,42,2,,2029-11-25,2030-02-03,False,2028-02-07,November,Nov
2029-11-21,290,10,2029,42,2,,2029-11-25,2030-02-03,False,2028-02-07,November,Nov
2029-11-22,291,10,2029,42,2,,2029-11-25,2030-02-03,False,2028-02-07,November,Nov
2029-11-23,292,10,2029,42,2,,2029-11-25,2030-02-03,False,2028-02-07,November,Nov
2029-11-24,293,10,2029,42,2,,2029-11-25,2030-02-03,True,2028-02-07,November,Nov
2029-11-25,294,10,2029,42,2,,2029-11-25,2030-02-03,False,2028-02-07,November,Nov
2029-11-26,295,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,False,2028-02-07,November,Nov
2029-11-27,296,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,False,2028-02-07,November,Nov
2029-11-28,297,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,False,2028-02-07,November,Nov
2029-11-29,298,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,False,2028-02-07,November,Nov
2029-11-30,299,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,False,2028-02-07,November,Nov
2029-12-01,300,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,True,2028-02-07,December,Dec
2029-12-02,301,10,2029,43,2,2029-12-02,2029-12-02,2030-02-03,False,2028-02-07,December,Dec
2029-12-03,302,11,2029,44,2,,2029-12-09,2030-02-03,False,2028-02-07,December,Dec
2029-12-04,303,11,2029,44,2,,2029-12-09,2030-02-03,False,2028-02-07,December,Dec
2029-12-05,304,11,2029,44,2,,2029-12-09,2030-02-03,False,2028-02-07,December,Dec
2029-12-06,305,11,2029,44,2,,2029-12-09,2030-02-03,False,2028-02-07,December,Dec
2029-12-07,306,11,2029,44,2,,2029-12-09,2030-02-03,False,2028-02-07,December,Dec
2029-12-08,307,11,2029,44,2,,2029-12-09,2030-02-03,True,2028-02-07,December,Dec
2029-12-09,308,11,2029,44,2,,2029-12-09,2030-02-03,False,2028-02-07,December,Dec
2029-12-10,309,11,2029,45,2,,2029-12-16,2030-02-03,False,2028-02-07,December,Dec
2029-12-11,310,11,2029,45,2,,2029-12-16,2030-02-03,False,2028-02-07,December,Dec
2029-12-12,311,11,2029,45,2,,2029-12-16,2030-02-03,False,2028-02-07,December,Dec
2029-12-13,312,11,2029,45,2,,2029-12-16,2030-02-03,False,2028-02-07,December,Dec
2029-12-14,313,11,2029,45,2,,2029-12-16,2030-02-03,False,2028-02-07,December,Dec
2029-12-15,314,11,2029,45,2,,2029-12-16,2030-02-03,True,2028-02-07,December,Dec
2029-12-16,315,11,2029,45,2,,2029-12-16,2030-02-03,False,2028-02-07,December,Dec
2029-12-17,316,11,2029,46,2,,2029-12-23,2030-02-03,False,2028-02-07,December,Dec
2029-12-18,317,11,2029,46,2,,2029-12-23,2030-02-03,False,2028-02-07,December,Dec
2029-12-19,318,11,2029,46,2,,2029-12-23,2030-02-03,False,2028-02-07,December,Dec
2029-12-20,319,11,2029,46,2,,2029-12-23,2030-02-03,False,2028-02-07,December,Dec
2029-12-21,320,11,2029,46,2,,2029-12-23,2030-02-03,False,2028-02-07,December,Dec
2029-12-22,321,11,2029,46,2,,2029-12-23,2030-02-03,True,2028-02-07,December,Dec
2029-12-23,322,11,2029,46,2,,2029-12-23,2030-02-03,False,2028-02-07,December,Dec
2029-12-24,323,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,False,2028-02-07,December,Dec
2029-12-25,324,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,False,2028-02-07,December,Dec
2029-12-26,325,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,False,2028-02-07,December,Dec
2029-12-27,326,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,False,2028-02-07,December,Dec
2029-12-28,327,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,False,2028-02-07,December,Dec
2029-12-29,328,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,True,2028-02-07,December,Dec
2029-12-30,329,11,2029,47,2,2029-12-30,2029-12-30,2030-02-03,False,2028-02-07,December,Dec
2029-12-31,330,12,2029,48,2,,2030-01-06,2030-02-03,False,2028-02-07,December,Dec
2030-01-01,331,12,2029,48,2,,2030-01-06,2030-02-03,False,2028-02-07,January,Jan
2030-01-02,332,12,2029,48,2,,2030-01-06,2030-02-03,False,2028-02-07,January,Jan
2030-01-03,333,12,2029,48,2,,2030-01-06,2030-02-03,False,2028-02-07,January,Jan
2030-01-04,334,12,2029,48,2,,2030-01-06,2030-02-03,False,2028-02-07,January,Jan
2030-01-05,335,12,2029,48,2,,2030-01-06,2030-02-03,True,2028-02-07,January,Jan
2030-01-06,336,12,2029,48,2,,2030-01-06,2030-02-03,False,2028-02-07,January,Jan
2030-01-07,337,12,2029,49,2,,2030-01-13,2030-02-03,False,2028-02-07,January,Jan
2030-01-08,338,12,2029,49,2,,2030-01-13,2030-02-03,False,2028-02-07,January,Jan
2030-01-09,339,12,2029,49,2,,2030-01-13,2030-02-03,False,2028-02-07,January,Jan
2030-01-10,340,12,2029,49,2,,2030-01-13,2030-02-03,False,2028-02-07,January,Jan
2030-01-11,341,12,2029,49,2,,2030-01-13,2030-02-03,False,2028-02-07,January,Jan
2030-01-12,342,12,2029,49,2,,2030-01-13,2030-02-03,True,2028-02-07,January,Jan
2030-01-13,343,12,2029,49,2,,2030-01-13,2030-02-03,False,2028-02-07,January,Jan
2030-01-14,344,12,2029,50,2,,2030-01-20,2030-02-03,False,2028-02-07,January,Jan
2030-01-15,345,12,2029,50,2,,2030-01-20,2030-02-03,False,2028-02-07,January,Jan
2030-01-16,346,12,2029,50,2,,2030-01-20,2030-02-03,False,2028-02-07,January,Jan
2030-01-17,347,12,2029,50,2,,2030-01-20,2030-02-03,False,2028-02-07,January,Jan
2030-01-18,348,12,2029,50,2,,2030-01-20,2030-02-03,False,2028-02-07,January,Jan
2030-01-19,349,12,2029,50,2,,2030-01-20,2030-02-03,True,2028-02-07,January,Jan
2030-01-20,350,12,2029,50,2,,2030-01-20,2030-02-03,False,2028-02-07,January,Jan
2030-01-21,351,12,2029,51,2,,2030-01-27,2030-02-03,False,2028-02-07,January,Jan
2030-01-22,352,12,2029,51,2,,2030-01-27,2030-02-03,False,2028-02-07,January,Jan
2030-01-23,353,12,2029,51,2,,2030-01-27,2030-02-03,False,2028-02-07,January,Jan
2030-01-24,354,12,2029,51,2,,2030-01-27,2030-02-03,False,2028-02-07,January,Jan
2030-01-25,355,12,2029,51,2,,2030-01-27,2030-02-03,False,2028-02-07,January,Jan
2030-01-26,356,12,2029,51,2,,2030-01-27,2030-02-03,True,2028-02-07,January,Jan
2030-01-27,357,12,2029,51,2,,2030-01-27,2030-02-03,False,2028-02-07,January,Jan
2030-01-28,358,12,2029,52,2,2030-02-03,2030-02-03,2030-02-03,False,2028-02-07,January,Jan
2030-01-29,359,12,2029,52,2,2030-02-03,2030-02-03,2030-02-03,False,2028-02-07,January,Jan
2030-01-30,360,12,2029,52,2,2030-02-03,2030-02-03,2030-02-03,False,2028-02-07,January,Jan
